SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO240464,27060,BankTransferEMI,14-01-2024,P20667,61800,LDE3364,Canara Bank
SO240465,29771,Cash,14-01-2024,P20668,132970,,NetCash
SO240466,30222,CreditCard,14-01-2024,P20669,85800,LDE3366,ICICI
SO240467,27345,CreditCard,14-01-2024,P20670,22194,LDE3367,Canara Bank
SO240468,28242,DebitCard,14-01-2024,P20671,157000,,Canara Bank
SO240469,30510,AutoDebitEMI,14-01-2024,P20672,19002,LDE3369,Andhra Bank
SO240470,29745,CreditCard,14-01-2024,P20673,26700,LDE3370,Andhra Bank
SO240471,26066,Cash,14-01-2024,P20674,76999,,NetCash
SO240472,30331,BankTransfer,14-01-2024,P20675,77499,,Andhra Bank
SO240473,27809,DebitCard,14-01-2024,P20676,104904,,ICICI
SO240474,27266,AutoDebitEMI,14-01-2024,P20677,19932,LDE3374,Axis
SO240475,27965,AutoDebitEMI,14-01-2024,P20678,19050,LDE3375,Andhra Bank
SO240476,31034,DebitCard,14-01-2024,P20679,107000,,Andhra Bank
SO240477,27194,AutoDebitEMI,14-01-2024,P20680,36750,LDE3377,Andhra Bank
SO240478,26697,AutoDebitEMI,14-01-2024,P20681,53100,LDE3378,Canara Bank
SO240479,29848,CreditCard,14-01-2024,P20682,24000,LDE3379,ICICI
SO240480,29548,UPI,14-01-2024,P20683,20976,LDE3380,Axis
SO240481,28867,BankTransfer,14-01-2024,P20684,71500,,Andhra Bank
SO240482,26582,CreditCard,14-01-2024,P20685,20685,LDE3382,HDFC
SO240483,25716,DebitCard,14-01-2024,P20686,83000,,ICICI
SO240484,25109,DebitCard,14-01-2024,P20687,82500,,HDFC
SO240485,25321,BankTransferEMI,14-01-2024,P20688,24900,LDE3385,HDFC
SO240486,29697,DebitCard,14-01-2024,P20689,61190,,Axis
SO240487,30679,Cash,14-01-2024,P20690,97250,,NetCash
SO240488,26635,BankTransferEMI,14-01-2024,P20691,20849.7,LDE3388,Axis
SO240489,26319,CreditCard,14-01-2024,P20692,28671,LDE3389,Canara Bank
SO240490,29691,AutoDebitEMI,14-01-2024,P20693,37350,LDE3390,Andhra Bank
SO240491,28193,BankTransfer,14-01-2024,P20694,84590,,Axis
SO240492,26475,Cash,15-01-2024,P20695,82730,,NetCash
SO240493,28252,UPI,15-01-2024,P20696,20541,LDE3393,Canara Bank
SO240494,28484,DebitCard,15-01-2024,P20697,10577,,Canara Bank
SO240495,27822,Cash,15-01-2024,P20698,53000,,NetCash
SO240496,29741,DebitCard,15-01-2024,P20699,70500,,Canara Bank
SO240497,27985,AutoDebitEMI,15-01-2024,P20700,20541,LDE3397,Axis
SO240498,27253,AutoDebitEMI,15-01-2024,P20701,27750,LDE3398,Andhra Bank
SO240499,26135,UPI,15-01-2024,P20702,20700,LDE3399,Axis
SO240500,28213,BankTransfer,15-01-2024,P20703,182400,,Axis
SO240501,29373,DebitCard,15-01-2024,P20704,91500,,Andhra Bank
SO240502,28411,BankTransferEMI,15-01-2024,P20705,28821,LDE3402,Canara Bank
SO240503,26496,BankTransfer,15-01-2024,P20706,69500,,Axis
SO240504,28362,CreditCard,15-01-2024,P20707,54750,LDE3404,Canara Bank
SO240505,25870,AutoDebitEMI,15-01-2024,P20708,24900,LDE3405,HDFC
SO240506,28670,Cash,15-01-2024,P20709,87500,,NetCash
SO240507,27232,Cash,15-01-2024,P20710,76438,,NetCash
SO240508,25298,Cash,15-01-2024,P20711,107500,,NetCash
SO240509,26185,Cash,15-01-2024,P20712,97990,,NetCash
SO240510,26922,BankTransferEMI,15-01-2024,P20713,29160,LDE3410,Andhra Bank
SO240511,29183,BankTransfer,15-01-2024,P20714,73500,,Canara Bank
SO240512,25038,BankTransfer,15-01-2024,P20715,85540,,Andhra Bank
SO240513,29628,AutoDebitEMI,15-01-2024,P20716,21600,LDE3413,Andhra Bank
SO240514,27438,BankTransfer,15-01-2024,P20717,281000,,Canara Bank
SO240515,29238,CreditCard,15-01-2024,P20718,21600,LDE3415,ICICI
SO240516,28012,DebitCard,15-01-2024,P20719,79999,,Axis
SO240517,26164,BankTransferEMI,15-01-2024,P20720,14884.2,LDE3417,Andhra Bank
SO240518,25536,AutoDebitEMI,15-01-2024,P20721,61800,LDE3418,HDFC
SO240519,28091,BankTransfer,15-01-2024,P20722,66912,,Axis
SO240520,28615,BankTransfer,16-01-2024,P20723,85090,,Axis
SO240521,28411,UPI,16-01-2024,P20724,19200,LDE3421,HDFC
SO240522,30649,BankTransferEMI,16-01-2024,P20725,12991.2,LDE3422,HDFC
SO240523,30942,UPI,16-01-2024,P20726,22350,LDE3423,Axis
SO240524,28804,Cash,16-01-2024,P20727,89500,,NetCash
SO240525,28167,Cash,16-01-2024,P20728,75000,,NetCash
SO240526,28758,AutoDebitEMI,16-01-2024,P20729,29175,LDE3426,ICICI
SO240527,29656,AutoDebitEMI,16-01-2024,P20730,32700,LDE3427,Andhra Bank
SO240528,25818,BankTransfer,16-01-2024,P20731,53196,,Andhra Bank
SO240529,27314,AutoDebitEMI,16-01-2024,P20732,23250,LDE3429,Axis
SO240530,26752,BankTransfer,16-01-2024,P20733,49000,,ICICI
SO240531,28244,UPI,16-01-2024,P20734,56802,LDE3431,HDFC
SO240532,30401,CreditCard,16-01-2024,P20735,32340.6,LDE3432,Andhra Bank
SO240533,26799,Cash,16-01-2024,P20736,10077,,NetCash
SO240534,25189,CreditCard,16-01-2024,P20737,24135,LDE3434,Andhra Bank
SO240535,29267,AutoDebitEMI,16-01-2024,P20738,21000,LDE3435,ICICI
SO240536,30306,DebitCard,16-01-2024,P20739,76450,,Andhra Bank
SO240537,30397,BankTransferEMI,16-01-2024,P20740,19200,LDE3437,Axis
SO240538,26703,DebitCard,16-01-2024,P20741,44000,,Canara Bank
SO240539,26462,CreditCard,16-01-2024,P20742,22044,LDE3439,HDFC
SO240540,26666,Cash,16-01-2024,P20743,190000,,NetCash
SO240541,25305,BankTransferEMI,16-01-2024,P20744,21375,LDE3441,ICICI
SO240542,26708,UPI,16-01-2024,P20745,20400,LDE3442,Andhra Bank
SO240543,27651,Cash,16-01-2024,P20746,181500,,NetCash
SO240544,25136,CreditCard,16-01-2024,P20747,29200.5,LDE3444,HDFC
SO240545,26992,DebitCard,16-01-2024,P20748,108302,,Axis
SO240546,25394,BankTransferEMI,16-01-2024,P20749,57150,LDE3446,Canara Bank
SO240547,27566,DebitCard,16-01-2024,P20750,115500,,Canara Bank
SO240548,27414,Cash,17-01-2024,P20751,94000,,NetCash
SO240549,28318,UPI,17-01-2024,P20752,16200,LDE3449,HDFC
SO240550,30894,BankTransferEMI,17-01-2024,P20753,25050,LDE3450,Canara Bank
SO240551,25212,BankTransfer,17-01-2024,P20754,69420,,Canara Bank
SO240552,27988,Cash,17-01-2024,P20755,78000,,NetCash
SO240553,27017,BankTransferEMI,17-01-2024,P20756,32700,LDE3453,Axis
SO240554,25020,DebitCard,17-01-2024,P20757,151999,,HDFC
SO240555,25488,UPI,17-01-2024,P20758,27003,LDE3455,ICICI
SO240556,29938,UPI,17-01-2024,P20759,54621,LDE3456,Axis
SO240557,28475,UPI,17-01-2024,P20760,57750,LDE3457,Andhra Bank
SO240558,29518,AutoDebitEMI,17-01-2024,P20761,47983.5,LDE3458,Andhra Bank
SO240559,25396,Cash,17-01-2024,P20762,76000,,NetCash
SO240560,26307,CreditCard,17-01-2024,P20763,54750,LDE3460,HDFC
SO240561,25347,DebitCard,17-01-2024,P20764,67500,,Andhra Bank
SO240562,25553,BankTransferEMI,17-01-2024,P20765,33199.5,LDE3462,Canara Bank
SO240563,30329,BankTransferEMI,17-01-2024,P20766,20849.7,LDE3463,ICICI
SO240564,28608,UPI,17-01-2024,P20767,23244.3,LDE3464,Andhra Bank
SO240565,27085,CreditCard,17-01-2024,P20768,26397,LDE3465,Canara Bank
SO240566,28848,UPI,17-01-2024,P20769,20691,LDE3466,Andhra Bank
SO240567,27471,UPI,17-01-2024,P20770,33750,LDE3467,Axis
SO240568,30019,Cash,17-01-2024,P20771,77499,,NetCash
SO240569,27314,CreditCard,17-01-2024,P20772,29256,LDE3469,Andhra Bank
SO240570,28060,DebitCard,17-01-2024,P20773,116500,,ICICI
SO240571,28485,DebitCard,17-01-2024,P20774,55852,,Axis
SO240572,29443,DebitCard,17-01-2024,P20775,75500,,ICICI
SO240573,27720,BankTransferEMI,17-01-2024,P20776,20826,LDE3473,Canara Bank
SO240574,27641,DebitCard,17-01-2024,P20777,182500,,Andhra Bank
SO240575,30508,UPI,17-01-2024,P20778,25629,LDE3475,Canara Bank
SO240576,26691,AutoDebitEMI,18-01-2024,P20779,21450,LDE3476,Andhra Bank
SO240577,30926,UPI,18-01-2024,P20780,24900,LDE3477,ICICI
SO240578,29624,Cash,18-01-2024,P20781,55852,,NetCash
SO240579,27066,UPI,18-01-2024,P20782,22350,LDE3479,HDFC
SO240580,30897,BankTransfer,18-01-2024,P20783,92500,,Canara Bank
SO240581,27465,BankTransferEMI,18-01-2024,P20784,27990,LDE3481,Andhra Bank
SO240582,28943,CreditCard,18-01-2024,P20785,36600,LDE3482,Andhra Bank
SO240583,28080,DebitCard,18-01-2024,P20786,96750,,Andhra Bank
SO240584,26837,UPI,18-01-2024,P20787,36750,LDE3484,Axis
SO240585,30024,DebitCard,18-01-2024,P20788,181000,,Andhra Bank
SO240586,27504,DebitCard,18-01-2024,P20789,54000,,Canara Bank
SO240587,29915,CreditCard,18-01-2024,P20790,36864.9,LDE3487,Canara Bank
SO240588,26009,BankTransferEMI,18-01-2024,P20791,61950,LDE3488,Axis
SO240589,29047,Cash,18-01-2024,P20792,58640,,NetCash
SO240590,27119,DebitCard,18-01-2024,P20793,10077,,ICICI
SO240591,25397,BankTransferEMI,18-01-2024,P20794,54750,LDE3491,Axis
SO240592,25170,CreditCard,18-01-2024,P20795,26250,LDE3492,Andhra Bank
SO240593,26036,AutoDebitEMI,18-01-2024,P20796,14449.2,LDE3493,ICICI
SO240594,29854,DebitCard,18-01-2024,P20797,159945,,HDFC
SO240595,26783,AutoDebitEMI,18-01-2024,P20798,23249.7,LDE3495,Axis
SO240596,25964,CreditCard,18-01-2024,P20799,27153,LDE3496,Andhra Bank
SO240597,30413,Cash,18-01-2024,P20800,43304,,NetCash
SO240598,30248,BankTransfer,18-01-2024,P20801,9577,,Axis
SO240599,25465,UPI,18-01-2024,P20802,27831,LDE3499,Andhra Bank
SO240600,28758,BankTransferEMI,18-01-2024,P20803,57150,LDE3500,ICICI
SO240601,30489,AutoDebitEMI,18-01-2024,P20804,22200,LDE3501,HDFC
SO240602,26615,BankTransferEMI,18-01-2024,P20805,14884.2,LDE3502,Axis
SO240603,27434,DebitCard,18-01-2024,P20806,159445,,HDFC
SO240604,26952,AutoDebitEMI,19-01-2024,P20807,79950,LDE3504,Andhra Bank
SO240605,26627,AutoDebitEMI,19-01-2024,P20808,16200,LDE3505,HDFC
SO240606,28310,BankTransferEMI,19-01-2024,P20809,33199.5,LDE3506,Andhra Bank
SO240607,25571,AutoDebitEMI,19-01-2024,P20810,25629,LDE3507,HDFC
SO240608,25718,AutoDebitEMI,19-01-2024,P20811,21150,LDE3508,ICICI
SO240609,25642,CreditCard,19-01-2024,P20812,28491,LDE3509,Canara Bank
SO240610,30889,DebitCard,19-01-2024,P20813,132470,,Andhra Bank
SO240611,25821,Cash,19-01-2024,P20814,68970,,NetCash
SO240612,26623,BankTransfer,19-01-2024,P20815,76000,,Axis
SO240613,28151,DebitCard,19-01-2024,P20816,68000,,Axis
SO240614,26628,AutoDebitEMI,19-01-2024,P20817,79950,LDE3514,Canara Bank
SO240615,28676,DebitCard,19-01-2024,P20818,76938,,HDFC
SO240616,30402,UPI,19-01-2024,P20819,58602,LDE3516,HDFC
SO240617,30172,UPI,19-01-2024,P20820,58602,LDE3517,ICICI
SO240618,26291,Cash,19-01-2024,P20821,276000,,NetCash
SO240619,30061,CreditCard,19-01-2024,P20822,2723.1,LDE3519,HDFC
SO240620,27490,BankTransferEMI,19-01-2024,P20823,21636,LDE3520,HDFC
SO240621,29285,CreditCard,19-01-2024,P20824,53100,LDE3521,ICICI
SO240622,30614,BankTransferEMI,19-01-2024,P20825,14599.2,LDE3522,Axis
SO240623,26575,BankTransfer,19-01-2024,P20826,92770,,Andhra Bank
SO240624,29797,DebitCard,19-01-2024,P20827,80950,,Andhra Bank
SO240625,28052,AutoDebitEMI,19-01-2024,P20828,22050,LDE3525,Axis
SO240626,30706,DebitCard,19-01-2024,P20829,107000,,Axis
SO240627,25030,BankTransferEMI,19-01-2024,P20830,54621,LDE3527,ICICI
SO240628,29224,Cash,19-01-2024,P20831,54000,,NetCash
SO240629,25886,AutoDebitEMI,19-01-2024,P20832,32250,LDE3529,Canara Bank
SO240630,25645,AutoDebitEMI,19-01-2024,P20833,22359,LDE3530,Andhra Bank
SO240631,25655,DebitCard,19-01-2024,P20834,97200,,Canara Bank
SO240632,30008,BankTransferEMI,20-01-2024,P20835,20100,LDE3532,Axis
SO240633,30055,AutoDebitEMI,20-01-2024,P20836,23400,LDE3533,Canara Bank
SO240634,27891,CreditCard,20-01-2024,P20837,3173.1,LDE3534,Canara Bank
SO240635,28880,CreditCard,20-01-2024,P20838,21000,LDE3535,Canara Bank
SO240636,29533,CreditCard,20-01-2024,P20839,36600,LDE3536,ICICI
SO240637,28384,Cash,20-01-2024,P20840,190500,,NetCash
SO240638,28970,Cash,20-01-2024,P20841,70000,,NetCash
SO240639,29401,AutoDebitEMI,20-01-2024,P20842,22800,LDE3539,ICICI
SO240640,29396,UPI,20-01-2024,P20843,21450,LDE3540,Axis
SO240641,26756,AutoDebitEMI,20-01-2024,P20844,22350,LDE3541,HDFC
SO240642,25056,Cash,20-01-2024,P20845,91000,,NetCash
SO240643,26464,AutoDebitEMI,20-01-2024,P20846,39071.4,LDE3543,Axis
SO240644,28701,Cash,20-01-2024,P20847,109500,,NetCash
SO240645,29561,BankTransfer,20-01-2024,P20848,98000,,HDFC
SO240646,25697,UPI,20-01-2024,P20849,22509,LDE3546,ICICI
SO240647,28754,BankTransferEMI,20-01-2024,P20850,33653.7,LDE3547,Canara Bank
SO240648,30961,BankTransfer,20-01-2024,P20851,78500,,Axis
SO240649,25743,DebitCard,20-01-2024,P20852,77981,,Canara Bank
SO240650,25409,BankTransfer,20-01-2024,P20853,189840,,ICICI
SO240651,27802,DebitCard,20-01-2024,P20854,181570,,HDFC
SO240652,27649,DebitCard,20-01-2024,P20855,197500,,HDFC
SO240653,27187,DebitCard,20-01-2024,P20856,107802,,Axis
SO240654,27783,UPI,20-01-2024,P20857,23550,LDE3554,Andhra Bank
SO240655,30077,BankTransfer,20-01-2024,P20858,122000,,HDFC
SO240656,28327,Cash,20-01-2024,P20859,63140,,NetCash
SO240657,25407,BankTransferEMI,20-01-2024,P20860,33653.7,LDE3557,ICICI
SO240658,26314,CreditCard,20-01-2024,P20861,22950,LDE3558,Axis
SO240659,26905,BankTransfer,20-01-2024,P20862,129664,,Andhra Bank
SO240660,29418,BankTransferEMI,21-01-2024,P20863,22931.4,LDE3560,HDFC
SO240661,29252,BankTransferEMI,21-01-2024,P20864,24750,LDE3561,Andhra Bank
SO240662,29767,BankTransfer,21-01-2024,P20865,67740,,ICICI
SO240663,28532,Cash,21-01-2024,P20866,98020,,NetCash
SO240664,26924,Cash,21-01-2024,P20867,127500,,NetCash
SO240665,26144,DebitCard,21-01-2024,P20868,281500,,Axis
SO240666,25962,BankTransferEMI,21-01-2024,P20869,27787.5,LDE3566,Andhra Bank
SO240667,27106,AutoDebitEMI,21-01-2024,P20870,27003,LDE3567,Andhra Bank
SO240668,30795,DebitCard,21-01-2024,P20871,115821,,Canara Bank
SO240669,27408,BankTransferEMI,21-01-2024,P20872,21600,LDE3569,Axis
SO240670,26467,UPI,21-01-2024,P20873,23250,LDE3570,Axis
SO240671,28283,CreditCard,21-01-2024,P20874,16755.6,LDE3571,Canara Bank
SO240672,25457,BankTransfer,21-01-2024,P20875,80500,,Canara Bank
SO240673,26312,AutoDebitEMI,21-01-2024,P20876,37200,LDE3573,Axis
SO240674,28850,BankTransferEMI,21-01-2024,P20877,34650,LDE3574,HDFC
SO240675,30579,AutoDebitEMI,21-01-2024,P20878,16755.6,LDE3575,Axis
SO240676,31007,DebitCard,21-01-2024,P20879,87000,,ICICI
SO240677,28051,CreditCard,21-01-2024,P20880,22350,LDE3577,Andhra Bank
SO240678,30888,Cash,21-01-2024,P20881,147500,,NetCash
SO240679,26556,DebitCard,21-01-2024,P20882,68470,,Canara Bank
SO240680,25373,CreditCard,21-01-2024,P20883,91950,LDE3580,Axis
SO240681,31042,UPI,21-01-2024,P20884,19050,LDE3581,HDFC
SO240682,30039,UPI,21-01-2024,P20885,20322,LDE3582,Andhra Bank
SO240683,28314,BankTransfer,21-01-2024,P20886,266500,,ICICI
SO240684,26051,BankTransferEMI,21-01-2024,P20887,40200,LDE3584,Andhra Bank
SO240685,26878,UPI,21-01-2024,P20888,38977.8,LDE3585,ICICI
SO240686,25345,UPI,21-01-2024,P20889,61950,LDE3586,Axis
SO240687,28795,AutoDebitEMI,21-01-2024,P20890,29400,LDE3587,Andhra Bank
SO240688,25363,CreditCard,22-01-2024,P20891,24149.7,LDE3588,Axis
SO240689,29731,Cash,22-01-2024,P20892,181570,,NetCash
SO240690,25247,AutoDebitEMI,22-01-2024,P20893,27153,LDE3590,ICICI
SO240691,29998,AutoDebitEMI,22-01-2024,P20894,16656.9,LDE3591,Axis
SO240692,30240,CreditCard,22-01-2024,P20895,21000,LDE3592,Andhra Bank
SO240693,31009,DebitCard,22-01-2024,P20896,97335,,Axis
SO240694,30336,BankTransferEMI,22-01-2024,P20897,32340.6,LDE3594,HDFC
SO240695,29632,DebitCard,22-01-2024,P20898,189840,,Axis
SO240696,27802,BankTransfer,22-01-2024,P20899,70500,,Andhra Bank
SO240697,29398,BankTransferEMI,22-01-2024,P20900,27787.5,LDE3597,Andhra Bank
SO240698,30627,Cash,22-01-2024,P20901,109000,,NetCash
SO240699,28391,DebitCard,22-01-2024,P20902,98500,,ICICI
SO240700,26373,DebitCard,22-01-2024,P20903,157500,,Andhra Bank
SO240701,28521,CreditCard,22-01-2024,P20904,26100,LDE3601,ICICI
SO240702,25193,BankTransfer,22-01-2024,P20905,97990,,Axis
SO240703,28371,DebitCard,22-01-2024,P20906,9077,,Andhra Bank
SO240704,29516,UPI,22-01-2024,P20907,34500,LDE3604,ICICI
SO240705,30748,BankTransfer,22-01-2024,P20908,55852,,HDFC
SO240706,25011,CreditCard,22-01-2024,P20909,29400,LDE3606,HDFC
SO240707,26193,Cash,22-01-2024,P20910,76438,,NetCash
SO240708,29597,CreditCard,22-01-2024,P20911,20250,LDE3608,Andhra Bank
SO240709,26248,BankTransfer,22-01-2024,P20912,68970,,ICICI
SO240710,29664,CreditCard,22-01-2024,P20913,33653.7,LDE3610,ICICI
SO240711,26962,BankTransferEMI,22-01-2024,P20914,32700,LDE3611,Axis
SO240712,25818,BankTransferEMI,22-01-2024,P20915,33000,LDE3612,Canara Bank
SO240713,30828,Cash,22-01-2024,P20916,52696,,NetCash
SO240714,27504,Cash,22-01-2024,P20917,110165,,NetCash
SO240715,29066,DebitCard,22-01-2024,P20918,67740,,Andhra Bank
SO240716,26673,BankTransfer,23-01-2024,P20919,91000,,ICICI
SO240717,29454,BankTransfer,23-01-2024,P20920,181570,,ICICI
SO240718,28761,BankTransferEMI,23-01-2024,P20921,20691,LDE3618,HDFC
SO240719,27425,CreditCard,23-01-2024,P20922,21900,LDE3619,ICICI
SO240720,29732,CreditCard,23-01-2024,P20923,27450,LDE3620,HDFC
SO240721,26719,UPI,23-01-2024,P20924,26100,LDE3621,Andhra Bank
SO240722,29413,CreditCard,23-01-2024,P20925,27003,LDE3622,Andhra Bank
SO240723,25359,CreditCard,23-01-2024,P20926,32850,LDE3623,ICICI
SO240724,26412,DebitCard,23-01-2024,P20927,68240,,Canara Bank
SO240725,30756,CreditCard,23-01-2024,P20928,24450,LDE3625,Canara Bank
SO240726,27817,DebitCard,23-01-2024,P20929,82499,,ICICI
SO240727,25898,BankTransferEMI,23-01-2024,P20930,27493.2,LDE3627,Andhra Bank
SO240728,30501,BankTransferEMI,23-01-2024,P20931,20550,LDE3628,ICICI
SO240729,29530,CreditCard,23-01-2024,P20932,47100,LDE3629,Andhra Bank
SO240730,25413,UPI,23-01-2024,P20933,24669,LDE3630,Canara Bank
SO240731,28406,CreditCard,23-01-2024,P20934,32100,LDE3631,Axis
SO240732,28137,DebitCard,23-01-2024,P20935,66912,,HDFC
SO240733,29899,BankTransfer,23-01-2024,P20936,68500,,HDFC
SO240734,27212,BankTransferEMI,23-01-2024,P20937,39750,LDE3634,Andhra Bank
SO240735,26989,BankTransferEMI,23-01-2024,P20938,16869.6,LDE3635,Axis
SO240736,28537,Cash,23-01-2024,P20939,68450,,NetCash
SO240737,27785,UPI,23-01-2024,P20940,14850,LDE3637,Canara Bank
SO240738,25162,Cash,23-01-2024,P20941,75500,,NetCash
SO240739,29290,UPI,23-01-2024,P20942,61800,LDE3639,ICICI
SO240740,27330,AutoDebitEMI,23-01-2024,P20943,16200,LDE3640,HDFC
SO240741,29609,UPI,23-01-2024,P20944,32250,LDE3641,Axis
SO240742,28463,CreditCard,23-01-2024,P20945,56952,LDE3642,Andhra Bank
SO240743,30292,DebitCard,23-01-2024,P20946,78000,,HDFC
SO240744,26160,AutoDebitEMI,24-01-2024,P20947,21900,LDE3644,Canara Bank
SO240745,26861,UPI,24-01-2024,P20948,14734.2,LDE3645,ICICI
SO240746,29074,DebitCard,24-01-2024,P20949,97250,,Canara Bank
SO240747,28322,UPI,24-01-2024,P20950,37200,LDE3647,Andhra Bank
SO240748,29619,Cash,24-01-2024,P20951,115000,,NetCash
SO240749,25527,CreditCard,24-01-2024,P20952,15958.8,LDE3649,Andhra Bank
SO240750,28766,UPI,24-01-2024,P20953,16656.9,LDE3650,Axis
SO240751,26462,AutoDebitEMI,24-01-2024,P20954,25629,LDE3651,ICICI
SO240752,28792,Cash,24-01-2024,P20955,194840,,NetCash
SO240753,28804,AutoDebitEMI,24-01-2024,P20956,27831,LDE3653,HDFC
SO240754,26157,CreditCard,24-01-2024,P20957,16656.9,LDE3654,Canara Bank
SO240755,25720,BankTransfer,24-01-2024,P20958,92500,,Canara Bank
SO240756,28860,CreditCard,24-01-2024,P20959,29050.5,LDE3656,Canara Bank
SO240757,28218,BankTransferEMI,24-01-2024,P20960,28341,LDE3657,Axis
SO240758,28204,AutoDebitEMI,24-01-2024,P20961,56850,LDE3658,Canara Bank
SO240759,28593,Cash,24-01-2024,P20962,124000,,NetCash
SO240760,26771,BankTransferEMI,24-01-2024,P20963,19932,LDE3660,Canara Bank
SO240761,29446,BankTransfer,24-01-2024,P20964,114500,,Axis
SO240762,28981,UPI,24-01-2024,P20965,21450,LDE3662,HDFC
SO240763,30622,BankTransfer,24-01-2024,P20966,77481,,Axis
SO240764,26905,Cash,24-01-2024,P20967,76999,,NetCash
SO240765,26534,DebitCard,24-01-2024,P20968,169500,,HDFC
SO240766,30710,UPI,24-01-2024,P20969,82950,LDE3666,HDFC
SO240767,26789,AutoDebitEMI,24-01-2024,P20970,25050,LDE3667,ICICI
SO240768,30682,BankTransfer,24-01-2024,P20971,82500,,Canara Bank
SO240769,28816,CreditCard,24-01-2024,P20972,27600,LDE3669,Canara Bank
SO240770,31015,DebitCard,24-01-2024,P20973,75500,,Andhra Bank
SO240771,26304,Cash,24-01-2024,P20974,95570,,NetCash
SO240772,25088,UPI,25-01-2024,P20975,34596.3,LDE3672,Canara Bank
SO240773,29304,AutoDebitEMI,25-01-2024,P20976,37200,LDE3673,Andhra Bank
SO240774,25870,CreditCard,25-01-2024,P20977,29175,LDE3674,Andhra Bank
SO240775,31033,UPI,25-01-2024,P20978,23250,LDE3675,HDFC
SO240776,28880,AutoDebitEMI,25-01-2024,P20979,13200,LDE3676,HDFC
SO240777,25999,AutoDebitEMI,25-01-2024,P20980,28491,LDE3677,ICICI
SO240778,26500,AutoDebitEMI,25-01-2024,P20981,10350,LDE3678,HDFC
SO240779,30310,BankTransferEMI,25-01-2024,P20982,56250,LDE3679,ICICI
SO240780,26215,BankTransferEMI,25-01-2024,P20983,17742,LDE3680,Axis
SO240781,26354,BankTransfer,25-01-2024,P20984,82730,,Canara Bank
SO240782,30261,Cash,25-01-2024,P20985,56232,,NetCash
SO240783,27135,UPI,25-01-2024,P20986,20700,LDE3683,ICICI
SO240784,25315,DebitCard,25-01-2024,P20987,54500,,ICICI
SO240785,27631,UPI,25-01-2024,P20988,27600,LDE3685,Andhra Bank
SO240786,25249,CreditCard,25-01-2024,P20989,19050,LDE3686,ICICI
SO240787,26886,DebitCard,25-01-2024,P20990,73980,,Andhra Bank
SO240788,26594,AutoDebitEMI,25-01-2024,P20991,53250,LDE3688,HDFC
SO240789,25861,CreditCard,25-01-2024,P20992,20715,LDE3689,ICICI
SO240790,27442,DebitCard,25-01-2024,P20993,124000,,Andhra Bank
SO240791,27857,BankTransferEMI,25-01-2024,P20994,22200,LDE3691,HDFC
SO240792,30812,UPI,25-01-2024,P20995,45599.7,LDE3692,ICICI
SO240793,28795,UPI,25-01-2024,P20996,15699,LDE3693,ICICI
SO240794,25684,BankTransfer,25-01-2024,P20997,90510,,Axis
SO240795,28523,BankTransferEMI,25-01-2024,P20998,37200,LDE3695,Andhra Bank
SO240796,28536,DebitCard,25-01-2024,P20999,122500,,Canara Bank
SO240797,28467,BankTransfer,25-01-2024,P21000,136546,,Canara Bank
SO240798,25931,BankTransferEMI,25-01-2024,P21001,27003,LDE3698,Andhra Bank
SO240799,27481,Cash,25-01-2024,P21002,182900,,NetCash
SO240800,29324,Cash,26-01-2024,P21003,63000,,NetCash
SO240801,30551,AutoDebitEMI,26-01-2024,P21004,91950,LDE3701,ICICI
SO240802,27806,BankTransferEMI,26-01-2024,P21005,33803.7,LDE3702,HDFC
SO240803,27703,Cash,26-01-2024,P21006,55852,,NetCash
SO240804,28438,AutoDebitEMI,26-01-2024,P21007,21375,LDE3704,HDFC
SO240805,28955,CreditCard,26-01-2024,P21008,22350,LDE3705,Axis
