SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO220474,13166,BankTransfer,17-01-2022,P474,34000,,Axis
SO220475,13934,Cash,17-01-2022,P475,198000,,NetCash
SO220476,11172,BankTransferEMI,17-01-2022,P476,23250,LDB1376,Axis
SO220477,16832,DebitCard,17-01-2022,P477,75030,,HDFC
SO220478,11340,UPI,17-01-2022,P478,23544.3,LDB1378,ICICI
SO220479,12557,BankTransfer,17-01-2022,P479,110000,,Axis
SO220480,13169,BankTransferEMI,17-01-2022,P480,59400,LDB1380,HDFC
SO220481,16224,DebitCard,17-01-2022,P481,78500,,HDFC
SO220482,15411,UPI,17-01-2022,P482,39221.4,LDB1382,Canara Bank
SO220483,12536,AutoDebitEMI,17-01-2022,P483,18792,LDB1383,Axis
SO220484,17841,Cash,17-01-2022,P484,76938,,NetCash
SO220485,12734,CreditCard,17-01-2022,P485,12991.2,LDB1385,ICICI
SO220486,17615,BankTransfer,17-01-2022,P486,54500,,Axis
SO220487,11404,UPI,17-01-2022,P487,25929,LDB1387,Canara Bank
SO220488,17035,BankTransferEMI,17-01-2022,P488,21150,LDB1388,Andhra Bank
SO220489,13384,CreditCard,17-01-2022,P489,20541,LDB1389,ICICI
SO220490,17751,DebitCard,17-01-2022,P490,71750,,HDFC
SO220491,17065,UPI,17-01-2022,P491,33953.7,LDB1391,Andhra Bank
SO220492,14040,UPI,17-01-2022,P492,79800,LDB1392,Andhra Bank
SO220493,12920,BankTransferEMI,17-01-2022,P493,24975,LDB1393,Axis
SO220494,11873,BankTransfer,18-01-2022,P494,96070,,ICICI
SO220495,16923,UPI,18-01-2022,P495,23400,LDB1395,Andhra Bank
SO220496,14032,UPI,18-01-2022,P496,45749.7,LDB1396,Canara Bank
SO220497,15422,BankTransfer,18-01-2022,P497,177500,,Canara Bank
SO220498,12633,DebitCard,18-01-2022,P498,85090,,Andhra Bank
SO220499,14385,CreditCard,18-01-2022,P499,25677,LDB1399,Andhra Bank
SO220500,13861,BankTransfer,18-01-2022,P500,70000,,ICICI
SO220501,17985,CreditCard,18-01-2022,P501,56400,LDB1401,Andhra Bank
SO220502,16598,UPI,18-01-2022,P502,79800,LDB1402,HDFC
SO220503,14219,CreditCard,18-01-2022,P503,57150,LDB1403,Canara Bank
SO220504,15953,BankTransferEMI,18-01-2022,P504,53400,LDB1404,Axis
SO220505,12580,BankTransfer,18-01-2022,P505,80500,,Axis
SO220506,13573,UPI,18-01-2022,P506,58602,LDB1406,ICICI
SO220507,11349,DebitCard,18-01-2022,P507,70000,,HDFC
SO220508,14330,DebitCard,18-01-2022,P508,88490,,ICICI
SO220509,16950,BankTransfer,18-01-2022,P509,128000,,ICICI
SO220510,16651,AutoDebitEMI,18-01-2022,P510,33000,LDB1410,Andhra Bank
SO220511,13064,Cash,18-01-2022,P511,72500,,NetCash
SO220512,13072,Cash,18-01-2022,P512,58640,,NetCash
SO220513,14804,DebitCard,18-01-2022,P513,97250,,Andhra Bank
SO220514,13249,BankTransferEMI,18-01-2022,P514,22344,LDB1414,ICICI
SO220515,17466,AutoDebitEMI,18-01-2022,P515,25050,LDB1415,Andhra Bank
SO220516,11467,UPI,18-01-2022,P516,21750,LDB1416,Axis
SO220517,12705,BankTransferEMI,18-01-2022,P517,24285,LDB1417,HDFC
SO220518,15778,BankTransferEMI,18-01-2022,P518,43500,LDB1418,ICICI
SO220519,14397,AutoDebitEMI,19-01-2022,P519,14449.2,LDB1419,Andhra Bank
SO220520,14853,DebitCard,19-01-2022,P520,72500,,HDFC
SO220521,13241,DebitCard,19-01-2022,P521,90000,,HDFC
SO220522,11710,Cash,19-01-2022,P522,82999,,NetCash
SO220523,13635,UPI,19-01-2022,P523,27981,LDB1423,Axis
SO220524,12154,DebitCard,19-01-2022,P524,109500,,ICICI
SO220525,13682,UPI,19-01-2022,P525,20100,LDB1425,Canara Bank
SO220526,16123,CreditCard,19-01-2022,P526,35100,LDB1426,ICICI
SO220527,13813,DebitCard,19-01-2022,P527,116500,,Axis
SO220528,13330,UPI,19-01-2022,P528,19002,LDB1428,Canara Bank
SO220529,14187,BankTransfer,19-01-2022,P529,88490,,HDFC
SO220530,16539,BankTransferEMI,19-01-2022,P530,25677,LDB1430,Canara Bank
SO220531,11079,UPI,19-01-2022,P531,22200,LDB1431,Axis
SO220532,12016,BankTransfer,19-01-2022,P532,81500,,Axis
SO220533,16511,UPI,19-01-2022,P533,22650,LDB1433,Canara Bank
SO220534,13689,UPI,19-01-2022,P534,37245,LDB1434,ICICI
SO220535,11787,CreditCard,19-01-2022,P535,59400,LDB1435,Andhra Bank
SO220536,15150,CreditCard,19-01-2022,P536,14884.2,LDB1436,Canara Bank
SO220537,15490,CreditCard,19-01-2022,P537,23100,LDB1437,ICICI
SO220538,15512,BankTransfer,19-01-2022,P538,72500,,Axis
SO220539,14066,UPI,19-01-2022,P539,34350,LDB1439,Axis
SO220540,15637,CreditCard,19-01-2022,P540,27990,LDB1440,Axis
SO220541,14245,DebitCard,19-01-2022,P541,182900,,Andhra Bank
SO220542,11617,AutoDebitEMI,20-01-2022,P542,54750,LDB1442,Axis
SO220543,17469,CreditCard,20-01-2022,P543,29200.5,LDB1443,Canara Bank
SO220544,11499,AutoDebitEMI,20-01-2022,P544,59400,LDB1444,ICICI
SO220545,11051,BankTransfer,20-01-2022,P545,71500,,ICICI
SO220546,15022,Cash,20-01-2022,P546,10077,,NetCash
SO220547,11477,CreditCard,20-01-2022,P547,22050,LDB1447,Andhra Bank
SO220548,16853,BankTransfer,20-01-2022,P548,10077,,Axis
SO220549,16415,DebitCard,20-01-2022,P549,95470,,Canara Bank
SO220550,16294,CreditCard,20-01-2022,P550,24300,LDB1450,ICICI
SO220551,15729,BankTransferEMI,20-01-2022,P551,10200,LDB1451,ICICI
SO220552,15414,CreditCard,20-01-2022,P552,33750,LDB1452,HDFC
SO220553,14179,AutoDebitEMI,20-01-2022,P553,57102,LDB1453,Canara Bank
SO220554,16574,BankTransfer,20-01-2022,P554,81450,,ICICI
SO220555,13482,DebitCard,20-01-2022,P555,73000,,Axis
SO220556,16904,BankTransfer,20-01-2022,P556,157500,,Axis
SO220557,17693,CreditCard,20-01-2022,P557,33199.5,LDB1457,ICICI
SO220558,12204,AutoDebitEMI,20-01-2022,P558,25962,LDB1458,HDFC
SO220559,12146,BankTransfer,20-01-2022,P559,110000,,HDFC
SO220560,14464,CreditCard,20-01-2022,P560,39221.4,LDB1460,Canara Bank
SO220561,16893,BankTransfer,20-01-2022,P561,75000,,Axis
SO220562,16836,BankTransferEMI,20-01-2022,P562,27000,LDB1462,Andhra Bank
SO220563,12230,BankTransferEMI,20-01-2022,P563,15900,LDB1463,ICICI
SO220564,11306,AutoDebitEMI,20-01-2022,P564,23700,LDB1464,HDFC
SO220565,17456,DebitCard,20-01-2022,P565,43804,,HDFC
SO220566,13012,BankTransfer,20-01-2022,P566,72500,,Canara Bank
SO220567,16423,BankTransferEMI,20-01-2022,P567,27450,LDB1467,Canara Bank
SO220568,17509,AutoDebitEMI,21-01-2022,P568,25050,LDB1468,HDFC
SO220569,12420,BankTransfer,21-01-2022,P569,75000,,Andhra Bank
SO220570,11902,BankTransferEMI,21-01-2022,P570,14700,LDB1470,Canara Bank
SO220571,16752,AutoDebitEMI,21-01-2022,P571,28200,LDB1471,Axis
SO220572,14754,AutoDebitEMI,21-01-2022,P572,69600,LDB1472,Canara Bank
SO220573,16634,BankTransfer,21-01-2022,P573,96570,,Andhra Bank
SO220574,15661,BankTransfer,21-01-2022,P574,86540,,HDFC
SO220575,16744,DebitCard,21-01-2022,P575,10077,,Andhra Bank
SO220576,11751,DebitCard,21-01-2022,P576,108000,,Axis
SO220577,12386,AutoDebitEMI,21-01-2022,P577,37164.9,LDB1477,Canara Bank
SO220578,14506,BankTransfer,21-01-2022,P578,108802,,Andhra Bank
SO220579,11067,UPI,21-01-2022,P579,19932,LDB1479,Canara Bank
SO220580,11296,UPI,21-01-2022,P580,53400,LDB1480,Canara Bank
SO220581,14230,CreditCard,21-01-2022,P581,27900,LDB1481,Andhra Bank
SO220582,14357,DebitCard,21-01-2022,P582,70000,,Axis
SO220583,15786,BankTransferEMI,21-01-2022,P583,25050,LDB1483,ICICI
SO220584,12321,BankTransferEMI,21-01-2022,P584,14599.2,LDB1484,ICICI
SO220585,16019,CreditCard,21-01-2022,P585,24300,LDB1485,Canara Bank
SO220586,11394,CreditCard,21-01-2022,P586,21750,LDB1486,ICICI
SO220587,11424,BankTransferEMI,21-01-2022,P587,22500,LDB1487,HDFC
SO220588,13370,BankTransferEMI,21-01-2022,P588,33000,LDB1488,Canara Bank
SO220589,11202,Cash,21-01-2022,P589,99000,,NetCash
SO220590,16489,AutoDebitEMI,21-01-2022,P590,24900,LDB1490,Canara Bank
SO220591,12740,BankTransferEMI,21-01-2022,P591,29700,LDB1491,ICICI
SO220592,12631,DebitCard,21-01-2022,P592,198000,,HDFC
SO220593,14130,DebitCard,22-01-2022,P593,78500,,HDFC
SO220594,13577,CreditCard,22-01-2022,P594,20700,LDB1494,HDFC
SO220595,15567,DebitCard,22-01-2022,P595,227000,,ICICI
SO220596,12355,Cash,22-01-2022,P596,189840,,NetCash
SO220597,12730,Cash,22-01-2022,P597,107500,,NetCash
SO220598,15260,Cash,22-01-2022,P598,125000,,NetCash
SO220599,13534,Cash,22-01-2022,P599,68970,,NetCash
SO220600,17985,DebitCard,22-01-2022,P600,68970,,HDFC
SO220601,16878,BankTransfer,22-01-2022,P601,81500,,Axis
SO220602,16875,CreditCard,22-01-2022,P602,24750,LDB1502,Axis
SO220603,12130,AutoDebitEMI,22-01-2022,P603,24819,LDB1503,Axis
SO220604,15452,CreditCard,22-01-2022,P604,27900,LDB1504,Canara Bank
SO220605,14343,Cash,22-01-2022,P605,72500,,NetCash
SO220606,17471,UPI,22-01-2022,P606,57150,LDB1506,Canara Bank
SO220607,15892,BankTransferEMI,22-01-2022,P607,21300,LDB1507,Canara Bank
SO220608,16811,Cash,22-01-2022,P608,137046,,NetCash
SO220609,17038,AutoDebitEMI,22-01-2022,P609,36750,LDB1509,Andhra Bank
SO220610,17408,BankTransferEMI,22-01-2022,P610,47250,LDB1510,Axis
SO220611,13482,DebitCard,22-01-2022,P611,182070,,Canara Bank
SO220612,11217,BankTransfer,22-01-2022,P612,97335,,Axis
SO220613,13411,BankTransferEMI,22-01-2022,P613,24150,LDB1513,Canara Bank
SO220614,14400,DebitCard,22-01-2022,P614,81500,,Andhra Bank
SO220615,17640,BankTransfer,22-01-2022,P615,76000,,ICICI
SO220616,12481,DebitCard,22-01-2022,P616,70500,,Axis
SO220617,14188,BankTransfer,22-01-2022,P617,61690,,Axis
SO220618,13675,CreditCard,22-01-2022,P618,44250,LDB1518,Andhra Bank
SO220619,17820,AutoDebitEMI,23-01-2022,P619,34800,LDB1519,HDFC
SO220620,11138,BankTransferEMI,23-01-2022,P620,21675,LDB1520,Axis
SO220621,14699,BankTransfer,23-01-2022,P621,112500,,Andhra Bank
SO220622,14425,DebitCard,23-01-2022,P622,73980,,Axis
SO220623,14124,DebitCard,23-01-2022,P623,68500,,Andhra Bank
SO220624,13640,BankTransferEMI,23-01-2022,P624,21126,LDB1524,Axis
SO220625,14280,CreditCard,23-01-2022,P625,32250,LDB1525,ICICI
SO220626,15832,AutoDebitEMI,23-01-2022,P626,21786,LDB1526,Canara Bank
SO220627,16592,UPI,23-01-2022,P627,33900,LDB1527,ICICI
SO220628,13612,DebitCard,23-01-2022,P628,145000,,Andhra Bank
SO220629,16321,DebitCard,23-01-2022,P629,94970,,Andhra Bank
SO220630,14409,BankTransfer,23-01-2022,P630,44500,,Andhra Bank
SO220631,12501,DebitCard,23-01-2022,P631,111165,,Andhra Bank
SO220632,17368,CreditCard,23-01-2022,P632,19932,LDB1532,ICICI
SO220633,14905,BankTransferEMI,23-01-2022,P633,21750,LDB1533,Canara Bank
SO220634,16692,UPI,23-01-2022,P634,26250,LDB1534,HDFC
SO220635,14272,DebitCard,23-01-2022,P635,282000,,Andhra Bank
SO220636,11437,DebitCard,23-01-2022,P636,157500,,Axis
SO220637,15670,Cash,23-01-2022,P637,83000,,NetCash
SO220638,14163,BankTransfer,23-01-2022,P638,157500,,Canara Bank
SO220639,11236,BankTransfer,23-01-2022,P639,227000,,Andhra Bank
SO220640,14928,BankTransfer,23-01-2022,P640,98990,,Canara Bank
SO220641,15610,DebitCard,23-01-2022,P641,64000,,Andhra Bank
SO220642,16651,BankTransfer,24-01-2022,P642,90000,,Andhra Bank
SO220643,12938,Cash,24-01-2022,P643,72250,,NetCash
SO220644,14460,DebitCard,24-01-2022,P644,97750,,ICICI
SO220645,11451,BankTransferEMI,24-01-2022,P645,59250,LDB1545,Canara Bank
SO220646,14848,Cash,24-01-2022,P646,80500,,NetCash
SO220647,12529,Cash,24-01-2022,P647,68470,,NetCash
SO220648,16199,AutoDebitEMI,24-01-2022,P648,57102,LDB1548,ICICI
SO220649,15974,UPI,24-01-2022,P649,53250,LDB1549,Canara Bank
SO220650,16076,AutoDebitEMI,24-01-2022,P650,20685,LDB1550,Andhra Bank
SO220651,12734,BankTransfer,24-01-2022,P651,182570,,Andhra Bank
SO220652,17313,CreditCard,24-01-2022,P652,37350,LDB1552,Canara Bank
SO220653,13285,BankTransferEMI,24-01-2022,P653,25677,LDB1553,HDFC
SO220654,17005,BankTransfer,24-01-2022,P654,191000,,Andhra Bank
SO220655,12677,BankTransferEMI,24-01-2022,P655,24600,LDB1555,Andhra Bank
SO220656,15063,BankTransfer,24-01-2022,P656,68500,,Axis
SO220657,16324,DebitCard,24-01-2022,P657,182500,,Andhra Bank
SO220658,13526,BankTransferEMI,24-01-2022,P658,16350,LDB1558,HDFC
SO220659,14888,BankTransferEMI,24-01-2022,P659,91800,LDB1559,Canara Bank
SO220660,12893,BankTransferEMI,24-01-2022,P660,33349.5,LDB1560,Canara Bank
SO220661,11299,DebitCard,24-01-2022,P661,93800,,Andhra Bank
SO220662,15111,BankTransferEMI,24-01-2022,P662,21900,LDB1562,Axis
SO220663,15083,DebitCard,24-01-2022,P663,277000,,Andhra Bank
SO220664,12807,UPI,24-01-2022,P664,23235,LDB1564,Andhra Bank
SO220665,17142,AutoDebitEMI,24-01-2022,P665,28500,LDB1565,Axis
SO220666,13607,BankTransfer,25-01-2022,P666,64000,,Axis
SO220667,12559,BankTransferEMI,25-01-2022,P667,17592,LDB1567,Axis
SO220668,17086,CreditCard,25-01-2022,P668,22350,LDB1568,HDFC
SO220669,12436,BankTransfer,25-01-2022,P669,86040,,Canara Bank
SO220670,13634,Cash,25-01-2022,P670,71000,,NetCash
SO220671,16516,Cash,25-01-2022,P671,93800,,NetCash
SO220672,16773,BankTransfer,25-01-2022,P672,81450,,Andhra Bank
SO220673,12647,CreditCard,25-01-2022,P673,3023.1,LDB1573,ICICI
SO220674,13593,AutoDebitEMI,25-01-2022,P674,13141.2,LDB1574,Axis
SO220675,14782,Cash,25-01-2022,P675,69520,,NetCash
SO220676,14467,CreditCard,25-01-2022,P676,27600,LDB1576,Andhra Bank
SO220677,12080,BankTransfer,25-01-2022,P677,107500,,Axis
SO220678,13058,BankTransfer,25-01-2022,P678,187500,,HDFC
SO220679,16356,BankTransfer,25-01-2022,P679,110000,,Canara Bank
SO220680,14935,AutoDebitEMI,25-01-2022,P680,16656.9,LDB1580,Andhra Bank
SO220681,12817,BankTransferEMI,25-01-2022,P681,23100,LDB1581,Axis
SO220682,17573,Cash,25-01-2022,P682,63000,,NetCash
SO220683,16305,CreditCard,25-01-2022,P683,20541,LDB1583,Canara Bank
SO220684,11566,Cash,25-01-2022,P684,81000,,NetCash
SO220685,12578,CreditCard,25-01-2022,P685,26400,LDB1585,Canara Bank
SO220686,16467,Cash,25-01-2022,P686,49000,,NetCash
SO220687,17344,UPI,25-01-2022,P687,18942,LDB1587,Canara Bank
SO220688,14523,Cash,25-01-2022,P688,52330,,NetCash
SO220689,13636,Cash,26-01-2022,P689,94500,,NetCash
SO220690,12774,Cash,26-01-2022,P690,97200,,NetCash
SO220691,15865,DebitCard,26-01-2022,P691,72500,,HDFC
SO220692,15585,BankTransfer,26-01-2022,P692,68999,,ICICI
SO220693,16636,Cash,26-01-2022,P693,113179,,NetCash
SO220694,14629,BankTransfer,26-01-2022,P694,81000,,Andhra Bank
SO220695,13588,BankTransferEMI,26-01-2022,P695,33000,LDB1595,HDFC
SO220696,11172,CreditCard,26-01-2022,P696,23100,LDB1596,Andhra Bank
SO220697,14309,CreditCard,26-01-2022,P697,20685,LDB1597,Canara Bank
SO220698,11031,AutoDebitEMI,26-01-2022,P698,14449.2,LDB1598,Canara Bank
SO220699,14513,Cash,26-01-2022,P699,75030,,NetCash
SO220700,14487,Cash,26-01-2022,P700,69520,,NetCash
SO220701,13110,Cash,26-01-2022,P701,108802,,NetCash
SO220702,16460,Cash,26-01-2022,P702,69500,,NetCash
SO220703,17813,BankTransferEMI,26-01-2022,P703,21015,LDB1603,HDFC
SO220704,16625,BankTransferEMI,26-01-2022,P704,27990,LDB1604,ICICI
SO220705,12485,CreditCard,26-01-2022,P705,37245,LDB1605,HDFC
SO220706,14875,Cash,26-01-2022,P706,286000,,NetCash
SO220707,17226,BankTransferEMI,26-01-2022,P707,19350,LDB1607,Axis
SO220708,17720,AutoDebitEMI,26-01-2022,P708,57102,LDB1608,Axis
SO220709,15500,UPI,26-01-2022,P709,56850,LDB1609,ICICI
SO220710,16158,UPI,26-01-2022,P710,57300,LDB1610,Canara Bank
SO220711,11465,DebitCard,26-01-2022,P711,124650,,Andhra Bank
SO220712,13260,AutoDebitEMI,26-01-2022,P712,79800,LDB1612,HDFC
SO220713,14007,Cash,26-01-2022,P713,77000,,NetCash
SO220714,17478,Cash,26-01-2022,P714,109500,,NetCash
SO220715,11194,AutoDebitEMI,27-01-2022,P715,79800,LDB1615,HDFC
SO220716,14685,UPI,27-01-2022,P716,16350,LDB1616,Andhra Bank
SO220717,12069,BankTransferEMI,27-01-2022,P717,39071.4,LDB1617,HDFC
SO220718,15855,AutoDebitEMI,27-01-2022,P718,57900,LDB1618,ICICI
SO220719,13850,UPI,27-01-2022,P719,20856,LDB1619,Axis
SO220720,13364,CreditCard,27-01-2022,P720,24435,LDB1620,HDFC
SO220721,12033,BankTransferEMI,27-01-2022,P721,23550,LDB1621,Axis
SO220722,17268,AutoDebitEMI,27-01-2022,P722,25200,LDB1622,HDFC
SO220723,16106,BankTransfer,27-01-2022,P723,83000,,Axis
SO220724,17728,UPI,27-01-2022,P724,25929,LDB1624,ICICI
SO220725,14066,BankTransferEMI,27-01-2022,P725,37395,LDB1625,ICICI
SO220726,13982,BankTransferEMI,27-01-2022,P726,23550,LDB1626,Axis
SO220727,15588,DebitCard,27-01-2022,P727,74000,,Andhra Bank
SO220728,14234,CreditCard,27-01-2022,P728,32250,LDB1628,Axis
SO220729,14006,AutoDebitEMI,27-01-2022,P729,18900,LDB1629,HDFC
SO220730,13428,UPI,27-01-2022,P730,51000,LDB1630,HDFC
SO220731,13239,UPI,27-01-2022,P731,69600,LDB1631,ICICI
SO220732,14332,Cash,27-01-2022,P732,183000,,NetCash
SO220733,12995,CreditCard,27-01-2022,P733,15549,LDB1633,Axis
SO220734,12270,AutoDebitEMI,27-01-2022,P734,56952,LDB1634,Canara Bank
SO220735,16286,UPI,27-01-2022,P735,32850,LDB1635,Axis
SO220736,15849,Cash,27-01-2022,P736,69000,,NetCash
SO220737,15703,BankTransfer,27-01-2022,P737,72500,,Andhra Bank
SO220738,13316,UPI,27-01-2022,P738,44400,LDB1638,Axis
SO220739,13448,UPI,27-01-2022,P739,23249.7,LDB1639,Canara Bank
SO220740,13293,UPI,27-01-2022,P740,21150,LDB1640,Andhra Bank
SO220741,17456,CreditCard,28-01-2022,P741,32400,LDB1641,ICICI
SO220742,14857,CreditCard,28-01-2022,P742,44250,LDB1642,ICICI
SO220743,17374,UPI,28-01-2022,P743,18507,LDB1643,Canara Bank
SO220744,13068,DebitCard,28-01-2022,P744,70000,,Canara Bank
SO220745,13881,UPI,28-01-2022,P745,85800,LDB1645,HDFC
SO220746,13300,AutoDebitEMI,28-01-2022,P746,34746.3,LDB1646,HDFC
SO220747,14094,Cash,28-01-2022,P747,61190,,NetCash
SO220748,11763,Cash,28-01-2022,P748,110000,,NetCash
SO220749,17896,AutoDebitEMI,28-01-2022,P749,36750,LDB1649,HDFC
SO220750,12818,BankTransferEMI,28-01-2022,P750,21936,LDB1650,HDFC
SO220751,16686,CreditCard,28-01-2022,P751,27900,LDB1651,HDFC
SO220752,12423,UPI,28-01-2022,P752,14734.2,LDB1652,Canara Bank
SO220753,15389,UPI,28-01-2022,P753,23550,LDB1653,ICICI
SO220754,13386,BankTransferEMI,28-01-2022,P754,24150,LDB1654,Andhra Bank
SO220755,12603,DebitCard,28-01-2022,P755,85090,,HDFC
SO220756,15260,Cash,28-01-2022,P756,112679,,NetCash
SO220757,13228,DebitCard,28-01-2022,P757,78000,,Canara Bank
SO220758,13333,BankTransfer,28-01-2022,P758,70500,,Andhra Bank
SO220759,13521,BankTransfer,28-01-2022,P759,78481,,ICICI
SO220760,13641,CreditCard,28-01-2022,P760,45749.7,LDB1660,Andhra Bank
SO220761,11877,BankTransferEMI,28-01-2022,P761,36900,LDB1661,Axis
SO220762,15086,AutoDebitEMI,28-01-2022,P762,56250,LDB1662,HDFC
SO220763,14179,CreditCard,28-01-2022,P763,25050,LDB1663,Andhra Bank
SO220764,15571,BankTransfer,28-01-2022,P764,44114,,Andhra Bank
SO220765,15606,BankTransfer,28-01-2022,P765,82730,,ICICI
SO220766,12174,UPI,29-01-2022,P766,16719.6,LDB1666,Axis
SO220767,17775,AutoDebitEMI,29-01-2022,P767,22650,LDB1667,Axis
SO220768,17305,AutoDebitEMI,29-01-2022,P768,37245,LDB1668,Canara Bank
SO220769,12348,UPI,29-01-2022,P769,32400,LDB1669,Andhra Bank
SO220770,12096,AutoDebitEMI,29-01-2022,P770,33000,LDB1670,ICICI
SO220771,17772,Cash,29-01-2022,P771,134500,,NetCash
SO220772,13615,AutoDebitEMI,29-01-2022,P772,18507,LDB1672,HDFC
SO220773,15452,AutoDebitEMI,29-01-2022,P773,28200,LDB1673,Axis
SO220774,15137,BankTransfer,29-01-2022,P774,48664,,Andhra Bank
SO220775,16883,BankTransferEMI,29-01-2022,P775,22200,LDB1675,Axis
SO220776,16400,BankTransferEMI,29-01-2022,P776,37350,LDB1676,Axis
SO220777,14986,BankTransferEMI,29-01-2022,P777,22800,LDB1677,Axis
SO220778,13624,BankTransfer,29-01-2022,P778,124650,,Axis
SO220779,12908,UPI,29-01-2022,P779,14599.2,LDB1679,Canara Bank
SO220780,15523,DebitCard,29-01-2022,P780,93800,,Andhra Bank
SO220781,16323,Cash,29-01-2022,P781,91500,,NetCash
SO220782,16445,AutoDebitEMI,29-01-2022,P782,21900,LDB1682,Canara Bank
SO220783,11708,AutoDebitEMI,29-01-2022,P783,23249.7,LDB1683,Canara Bank
SO220784,15913,AutoDebitEMI,29-01-2022,P784,21600,LDB1684,HDFC
SO220785,16825,BankTransferEMI,29-01-2022,P785,26850,LDB1685,Canara Bank
SO220786,13602,AutoDebitEMI,29-01-2022,P786,21000,LDB1686,Canara Bank
SO220787,11277,BankTransferEMI,29-01-2022,P787,33000,LDB1687,ICICI
SO220788,12702,DebitCard,29-01-2022,P788,81000,,ICICI
SO220789,11059,Cash,29-01-2022,P789,177500,,NetCash
SO220790,13874,Cash,30-01-2022,P790,69550,,NetCash
SO220791,17603,BankTransferEMI,30-01-2022,P791,84600,LDB1691,ICICI
SO220792,16453,DebitCard,30-01-2022,P792,105904,,Canara Bank
SO220793,17500,Cash,30-01-2022,P793,182900,,NetCash
SO220794,12967,AutoDebitEMI,30-01-2022,P794,21900,LDB1694,ICICI
SO220795,17453,Cash,30-01-2022,P795,66412,,NetCash
SO220796,14939,UPI,30-01-2022,P796,40041,LDB1696,ICICI
SO220797,16954,DebitCard,30-01-2022,P797,55523,,ICICI
SO220798,17331,Cash,30-01-2022,P798,92500,,NetCash
SO220799,15130,Cash,30-01-2022,P799,86040,,NetCash
SO220800,17000,BankTransferEMI,30-01-2022,P800,21786,LDB1700,ICICI
SO220801,15660,DebitCard,30-01-2022,P801,82999,,Canara Bank
SO220802,13324,AutoDebitEMI,30-01-2022,P802,32850,LDB1702,Axis
SO220803,15437,Cash,30-01-2022,P803,130738,,NetCash
SO220804,13451,CreditCard,30-01-2022,P804,3173.1,LDB1704,Axis
SO220805,16292,DebitCard,30-01-2022,P805,62840,,ICICI
SO220806,11698,BankTransferEMI,30-01-2022,P806,35100,LDB1706,Andhra Bank
SO220807,12341,BankTransfer,30-01-2022,P807,123383,,Andhra Bank
SO220808,15625,CreditCard,30-01-2022,P808,57300,LDB1708,Axis
SO220809,16949,UPI,30-01-2022,P809,20550,LDB1709,ICICI
SO220810,11924,AutoDebitEMI,30-01-2022,P810,21000,LDB1710,HDFC
SO220811,11625,CreditCard,30-01-2022,P811,54870,LDB1711,HDFC
SO220812,14359,CreditCard,30-01-2022,P812,32850,LDB1712,ICICI
SO220813,16451,UPI,30-01-2022,P813,19050,LDB1713,Axis
SO220814,11751,UPI,30-01-2022,P814,57300,LDB1714,Andhra Bank
SO220815,11298,DebitCard,31-01-2022,P815,70000,,Axis
SO220816,15813,BankTransfer,31-01-2022,P816,67500,,Canara Bank
SO220817,11903,UPI,31-01-2022,P817,37014.9,LDB1717,Andhra Bank
SO220818,14127,UPI,31-01-2022,P818,13350,LDB1718,Axis
SO220819,11069,CreditCard,31-01-2022,P819,28140,LDB1719,HDFC
SO220820,13295,BankTransferEMI,31-01-2022,P820,33300,LDB1720,Andhra Bank
SO220821,11436,AutoDebitEMI,31-01-2022,P821,33803.7,LDB1721,Andhra Bank
SO220822,11830,BankTransfer,31-01-2022,P822,93500,,Canara Bank
SO220823,15237,BankTransferEMI,31-01-2022,P823,15900,LDB1723,Axis
SO220824,15116,Cash,31-01-2022,P824,78481,,NetCash
SO220825,11555,CreditCard,31-01-2022,P825,53400,LDB1725,ICICI
SO220826,14435,BankTransfer,31-01-2022,P826,73000,,Canara Bank
SO220827,15081,UPI,31-01-2022,P827,22950,LDB1727,Axis
SO220828,17416,CreditCard,31-01-2022,P828,23235,LDB1728,ICICI
SO220829,12647,UPI,31-01-2022,P829,32850,LDB1729,ICICI
SO220830,14754,UPI,31-01-2022,P830,32250,LDB1730,ICICI
